step,seed,method,selected_region,selected_x,observed_y,val_error_before,val_error_after,achieved_lp,region_0_samples,region_0_val_error,region_0_uncertainty,region_0_lp,region_0_noise_risk,region_0_status,region_1_samples,region_1_val_error,region_1_uncertainty,region_1_lp,region_1_noise_risk,region_1_status,region_2_samples,region_2_val_error,region_2_uncertainty,region_2_lp,region_2_noise_risk,region_2_status,region_3_samples,region_3_val_error,region_3_uncertainty,region_3_lp,region_3_noise_risk,region_3_status,region_4_samples,region_4_val_error,region_4_uncertainty,region_4_lp,region_4_noise_risk,region_4_status,later_mastered,later_blocked_noisy,final_status_of_selected
10,1,MasteryGated,4,-0.7682687750584594,0.777590151398244,0.16160061579758225,0.09092066989071755,0.0706799459068647,1,1.1803986210211292,0.003405448980629444,0.1,0.0,learning,4,0.1567743794591837,0.016558054834604263,0.1,0.0,learning,3,0.4691001737186914,0.004442133475095034,0.1,7.970162039113185e-07,learning,1,1.2361173724299803,0.0003733454504981637,0.1,0.0,learning,1,0.16160061579758225,0.007012018468230963,0.1,0.0,learning,True,False,mastered
11,1,MasteryGated,2,-0.8753008417002488,-0.9141802737871179,0.6041439963357638,0.4613702371330284,0.14277375920273538,1,0.9526857998181764,0.01941298507153988,0.2277128212029529,0.0,learning,4,0.16654716314800627,0.00834852084517479,-0.009772783688822562,0.0,learning,3,0.6041439963357638,0.003646058961749077,-0.13504382261707237,7.970162039113185e-07,learning,1,1.6302487948676465,0.00401227967813611,-0.3941314224376662,0.0,learning,2,0.09092066989071755,0.0045619853772223,0.0706799459068647,0.0,learning,False,False,learning
12,1,MasteryGated,2,0.5060604154043558,-0.9954268217142288,0.4613702371330284,0.574388307051002,-0.11301806991797358,1,0.8789600148308142,0.014162445440888405,0.30143860619031504,0.0,learning,4,0.13912471424240566,0.020663157105445862,0.01764966521677805,0.0,learning,4,0.4613702371330284,0.009370802901685238,0.007729936585663011,7.970162039113185e-07,learning,1,1.1419647060254212,0.00969256367534399,0.0941526664045591,0.0,learning,2,0.04838611605444073,0.005301373079419136,0.11321449974314152,0.0,learning,False,False,learning
13,1,MasteryGated,3,-0.8368947652729746,-1.5868179689111586,0.9821852535112505,1.182491867155091,-0.2003066136438405,1,0.6767402010287785,0.026336634531617165,0.5036584199923507,0.0,learning,4,0.16374972359413117,0.00869164802134037,-0.006975344134947464,0.0,learning,5,0.574388307051002,0.018358711153268814,-0.10528813333231057,7.970162039113185e-07,learning,1,0.9821852535112505,0.03722052648663521,0.2539321189187298,0.0,learning,2,0.1651499590185722,0.008894936181604862,-0.003549343220989959,0.0,learning,False,True,blocked_noisy
14,1,MasteryGated,0,0.4398187670173861,1.3708383909640156,0.458848243896068,0.48646835712990055,-0.027620113233832566,1,0.458848243896068,0.034171558916568756,0.7215503771250613,0.0,learning,4,0.33586747323789035,0.014334924519062042,-0.17909309377870664,0.0,learning,5,1.2635812134677173,0.023190610110759735,-0.794481039749026,7.970162039113185e-07,learning,2,1.182491867155091,0.07057847827672958,0.053625505274889296,0.0,learning,2,0.052272637583541934,0.00912566389888525,0.10932797821404032,0.0,learning,True,False,mastered
15,1,MasteryGated,4,-0.03557522360132692,0.04649660916235339,0.03733725870868606,0.15173118480412218,-0.11439392609543611,2,0.48646835712990055,0.03286100551486015,0.4662174426882758,0.0,learning,4,0.16644974167438453,0.019669024273753166,9.742147362173936e-05,0.0,learning,5,1.2711774456694456,0.009764513000845909,-0.6670334493336818,7.970162039113185e-07,learning,2,1.277066043321512,0.029137562960386276,0.35318275154613454,0.0,learning,2,0.03733725870868606,0.007015367038547993,0.05358341118203149,0.0,learning,True,False,mastered
16,1,MasteryGated,4,0.7710405334198935,0.5649315353130666,0.15173118480412218,0.07256856074245656,0.07916262406166562,2,0.998200781854445,0.025932373479008675,-0.11924076702363084,0.0,learning,4,0.09690819710316502,0.008987738750874996,0.04221651713924064,0.0,learning,5,0.7268554832854589,0.0269946102052927,-0.2654852461524305,7.970162039113185e-07,learning,2,1.1300251083935837,0.014127534814178944,0.011939597631837495,0.0,learning,3,0.15173118480412218,0.010686397552490234,-0.10334506874968144,0.0,learning,True,False,mastered
17,1,MasteryGated,0,-0.6709854670517974,-0.7990564888847664,0.6620680848755736,0.30015334044197406,0.3619147444335995,2,0.6620680848755736,0.020048905164003372,0.014672116153204962,0.0,learning,4,0.08818227860176388,0.00431392528116703,0.0755674449923673,0.0,learning,5,0.7929536436829305,0.005074990447610617,-0.21856533663192856,7.970162039113185e-07,learning,2,1.3162592780983393,0.022682199254631996,-0.3340740245870888,0.0,learning,4,0.07256856074245656,0.009452847763895988,0.09258139827611565,0.0,learning,True,False,mastered
18,1,MasteryGated,0,-0.15762237154208947,0.15957817366591798,0.30015334044197406,0.23392609191350217,0.0662272485284719,3,0.30015334044197406,0.0891384705901146,0.15869490345409393,0.0,learning,4,0.14732907015620425,0.010333329439163208,0.1885384030816861,0.0,learning,5,1.3469532430596498,0.02535967342555523,-0.08337202959193246,7.970162039113185e-07,learning,2,2.0343464576026586,0.04514492675662041,-0.8518545904475676,0.0,learning,4,0.19923791116339623,0.02161874622106552,-0.14696527357985428,0.0,learning,True,False,mastered
19,1,MasteryGated,1,0.2642702350003341,0.21210345428613853,0.15697866365082283,0.08731370910056142,0.06966495455026141,4,0.23392609191350217,0.1382433921098709,0.2525422652163984,0.0,learning,4,0.15697866365082283,0.01422247663140297,0.009471078023561702,0.0,learning,5,1.4218145714567176,0.010816177353262901,-0.15063712578727206,7.970162039113185e-07,learning,2,1.9812389756922923,0.033249519765377045,-0.7041729323707804,0.0,learning,4,0.2066417300223745,0.04827749356627464,-0.16930447131368842,0.0,learning,True,False,mastered
20,1,MasteryGated,0,-0.853619855218068,-1.273297769599914,0.19792912501538834,0.1173230111334675,0.08060611388192084,4,0.19792912501538834,0.029257144778966904,0.8002716568390567,0.0,learning,5,0.08731370910056142,0.023424489423632622,0.009594488002603596,0.0,learning,5,0.9811255265572341,0.019333580508828163,-0.25427004327177516,7.970162039113185e-07,learning,2,1.5964383177222152,0.010316746309399605,-0.4664132093286315,0.0,learning,4,0.06553729513760774,0.008397399447858334,0.08619388966651444,0.0,learning,True,False,mastered
21,1,MasteryGated,0,-0.08814207391250228,0.3470406719670779,0.1173230111334675,0.14657142651570865,-0.02924841538224114,5,0.1173230111334675,0.023134537041187286,0.544745073742106,0.0,learning,5,0.07435785179326965,0.019256694242358208,0.01382442680849423,0.0,learning,5,0.7746152707989882,0.02589295618236065,0.018338372883942355,7.970162039113185e-07,learning,2,1.7632348977465986,0.0100594786927104,-0.44697561964825927,0.0,learning,4,0.027225980786031338,0.010205316357314587,0.045342579956425225,0.0,learning,True,False,mastered
22,1,MasteryGated,3,-0.5935169118252068,0.5495827162166025,1.1864580537182259,1.1432086334145637,0.04324942030366219,6,0.14657142651570865,0.017068902030587196,0.1535819139262654,0.0,learning,5,0.0966821918455876,0.0061140465550124645,0.05064687831061665,0.0,learning,5,0.7929408450568445,0.017339780926704407,0.5540123980028053,7.970162039113185e-07,learning,2,1.1864580537182259,0.013708226382732391,0.8478884038844328,0.0,learning,4,0.040765056603924696,0.005515000782907009,0.15847285455947152,0.0,learning,False,True,blocked_noisy
23,1,MasteryGated,3,0.5185370010791599,-1.3785929516770352,1.1432086334145637,1.2032314223858762,-0.060022788971312524,6,0.09816250094167046,0.010769300162792206,0.13576359097183172,0.0,learning,5,0.05296616509966601,0.007322655525058508,0.10401249855115682,0.0,learning,5,0.6949410961994292,0.0019307604525238276,0.7268734752572884,7.970162039113185e-07,learning,3,1.1432086334145637,0.013950755819678307,0.8380303422777287,0.0,learning,4,0.013091737599764891,0.007770135533064604,0.1935499924226096,0.0,learning,False,True,blocked_noisy
24,1,MasteryGated,3,-0.7346074049064255,-0.0034282175409265448,1.2032314223858762,1.0321756184681998,0.17105580391767639,6,0.08615518705829336,0.0035033824387937784,0.11177393795709498,0.0,learning,5,0.06684481048246226,0.00681341253221035,0.02046889861809917,0.0,learning,5,0.8283057723077019,0.009031074121594429,0.1528197542495322,7.970162039113185e-07,learning,4,1.2032314223858762,0.009739020839333534,0.393206895336339,0.0,learning,4,0.027428072736775368,0.0029121667612344027,0.03810922240083237,0.0,learning,False,True,blocked_noisy
25,1,MasteryGated,2,-0.196727552222965,-0.9027870394045662,0.9779857677791469,0.736146064644198,0.24183970313494896,6,0.19314843147691652,0.004060560837388039,-0.07582542034344901,0.0,learning,5,0.09049415764568114,0.004510368220508099,-0.016136305852411492,0.0,learning,5,0.9779857677791469,0.009861156344413757,-0.20337049698015874,7.970162039113185e-07,learning,5,1.0321756184681998,0.012263956479728222,0.7310592792783988,0.0,learning,4,0.06778398189883184,0.006182271055877209,-0.0405580011128005,0.0,learning,False,False,learning
26,1,MasteryGated,2,0.6824559853847738,0.16562968728477417,0.736146064644198,0.6482092545574335,0.08793681008676446,6,0.12225205732638539,0.00647262018173933,0.02431936918932326,0.0,learning,5,0.04068075372318112,0.008122900500893593,0.05600143812240648,0.0,learning,6,0.736146064644198,0.0015828871401026845,0.05679478041264652,7.970162039113185e-07,learning,5,1.064082596363261,0.013591098599135876,0.12237545735496491,0.0,learning,4,0.024315342213095593,0.015438896603882313,0.016449714390829102,0.0,learning,False,False,learning
27,1,MasteryGated,1,0.8818683753238035,0.7287888395819692,0.03577105455633507,0.030338343527999755,0.0054327110283353165,6,0.09073680792195332,0.01050636637955904,0.007425693019717142,0.0,learning,5,0.03577105455633507,0.018141373991966248,0.017195110543330935,0.0,learning,7,0.6482092545574335,0.0043253605253994465,0.04673184164199573,7.970162039113185e-07,learning,5,1.0303965558784518,0.01205419097095728,0.11281207753611189,0.0,learning,4,0.009983665831365264,0.011042587459087372,0.0031080717683996274,0.0,learning,True,False,mastered
28,1,MasteryGated,2,0.0076059003890591725,0.06596113842281225,0.6105404087967482,0.5360225483470126,0.07451786044973563,6,0.04603330158945693,0.0177258662879467,0.04012188546883643,0.0,learning,6,0.030338343527999755,0.012097924947738647,0.036506466954462496,0.0,learning,7,0.6105404087967482,0.011657869443297386,0.21776536351095366,7.970162039113185e-07,learning,5,0.8163899591571738,0.011633218266069889,0.3868414632287024,0.0,learning,4,0.0055472640482142855,0.00322407903149724,0.02188080868856108,0.0,learning,False,False,learning
29,1,MasteryGated,2,0.810005141636259,0.9740302145879383,0.5360225483470126,0.6852217782298637,-0.14919922988285117,6,0.034158889285329536,0.010823274031281471,0.15898954219158698,0.0,learning,6,0.032249114293157556,0.0038625127635896206,0.05824504335252358,0.0,learning,8,0.5360225483470126,0.010194523259997368,0.44196321943213435,7.970162039113185e-07,learning,5,0.938867816232312,0.011101004667580128,0.09330780223588786,0.0,learning,4,0.006458129213605049,0.009206557646393776,0.061325852685226785,0.0,learning,False,False,learning
30,1,MasteryGated,3,0.26063551088695647,0.8233683710402663,0.9452288073567285,0.8942010433957556,0.05102776396097297,6,0.010628179745862602,0.02652072161436081,0.11162387758052278,0.0,learning,6,0.03559654392877829,0.005334986839443445,0.0050842097944028275,0.0,learning,9,0.6852217782298637,0.003989608492702246,0.05092428641433422,7.970162039113185e-07,learning,5,0.9452288073567285,0.005469232331961393,0.11885378900653243,0.0,learning,4,0.006644502161015476,0.013888558372855186,0.017670840052080118,0.0,learning,False,True,blocked_noisy
31,1,MasteryGated,2,-0.5549862681074551,0.831658803456695,1.168904735142578,0.9709110590163964,0.19799367612618168,6,0.19878819071403198,0.03472144529223442,-0.10805138279207865,0.0,learning,6,0.11715100632971007,0.01178087666630745,-0.081379951773375,0.0,learning,9,1.168904735142578,0.0042503769509494305,-0.5206954805851446,7.970162039113185e-07,learning,6,0.8942010433957556,0.023992901667952538,0.13619551248269623,0.0,learning,4,0.05990153831041675,0.011177990585565567,-0.04991787247905149,0.0,learning,False,False,learning
32,1,MasteryGated,3,-0.4247687956080086,0.4945484049189525,1.0668939961492379,1.172023240101923,-0.10512924395268519,6,0.04232579766387862,0.013416994363069534,0.0037075039255783163,0.0,learning,6,0.09323353594567343,0.014089992269873619,-0.06289519241767368,0.0,learning,10,0.9709110590163964,0.023371446877717972,-0.3603706502196482,7.970162039113185e-07,learning,6,1.0668939961492379,0.017471149563789368,-0.250504036992064,0.0,learning,4,0.06887729650863912,0.013780975714325905,-0.06333003246042483,0.0,learning,False,True,blocked_noisy
33,1,MasteryGated,3,0.2231594607436429,-0.38267943722802944,1.172023240101923,1.2992853708915448,-0.12726213078962179,6,0.4909118619702289,0.034487806260585785,-0.45675297268489934,0.0,learning,6,0.07416820860616055,0.014690225012600422,-0.041919094313002996,0.0,learning,10,0.5878176733656845,0.0212881937623024,-0.051795125018671895,7.970162039113185e-07,learning,7,1.172023240101923,0.012549608945846558,-0.23315542386961108,0.0,learning,4,0.04004583975070553,0.017888838425278664,-0.03358771053710048,0.0,learning,False,True,blocked_noisy
34,1,MasteryGated,4,0.0206064994773707,0.2517231398097338,0.049249736686591924,0.0707960216791586,-0.02154628499256668,6,0.11561830041809397,0.0032988626044243574,-0.10499012067223137,0.0,learning,6,0.06469099951762965,0.004035806283354759,-0.029094455588851355,0.0,learning,10,0.47249748680320464,0.013476935215294361,0.2127242914266591,7.970162039113185e-07,learning,8,1.2992853708915448,0.008176092058420181,-0.3540565635348163,0.0,learning,4,0.049249736686591924,0.007959396578371525,-0.04260523452557645,0.0,learning,True,False,mastered
35,1,MasteryGated,2,0.07394415914358521,0.6459219511269787,0.45279001127025303,0.43061703294321263,0.022172978327040405,6,0.20061947348433848,0.006714261136949062,-0.0018312827703065027,0.0,learning,6,0.08918754389139709,0.0032869097776710987,0.027963462438312978,0.0,learning,10,0.45279001127025303,0.005326869431883097,0.7161147238723251,7.970162039113185e-07,learning,8,1.1128056122384673,0.0025466359220445156,-0.21860456884271173,0.0,learning,5,0.0707960216791586,0.004293529316782951,-0.010894483368741853,0.0,learning,False,False,learning
36,1,MasteryGated,3,-0.9547645422259945,-1.4183653590968954,1.0272209153586298,1.1187093180260292,-0.09148840266739944,6,0.20072649380361937,0.01755506359040737,-0.15840069613974075,0.0,learning,6,0.09607523528306736,0.009644526056945324,-0.0028416993373939214,0.0,learning,11,0.43061703294321263,0.004617701284587383,0.5402940260731838,7.970162039113185e-07,learning,8,1.0272209153586298,0.0035371705889701843,0.03967308079060805,0.0,learning,5,0.04687210169622977,0.0023718602024018764,0.022005194812409354,0.0,learning,False,True,blocked_noisy
37,1,MasteryGated,0,-0.8045686848312199,-1.1366458333999598,0.11433780442404329,0.092321425342451,0.02201637908159229,6,0.11433780442404329,0.013836893253028393,0.3765740575461856,0.0,learning,6,0.09753650917240536,0.02478233352303505,-0.02336830056624481,0.0,learning,11,0.4274439855619878,0.012916367501020432,0.16037368780369665,7.970162039113185e-07,learning,9,1.1187093180260292,0.010639280080795288,0.053313922075893805,0.0,learning,5,0.03863917247793868,0.0026272800751030445,0.001406667272766851,0.0,learning,True,False,mastered
38,1,MasteryGated,3,-0.22868431068489836,0.39824109368162125,1.366378831953071,1.309432621787983,0.05694621016508794,7,0.092321425342451,0.016653891652822495,0.023296875075642973,0.0,learning,6,0.10766211480272048,0.03685814142227173,-0.04297111528509083,0.0,learning,11,0.4347184302152109,0.01565077342092991,0.03777905658799374,7.970162039113185e-07,learning,9,1.366378831953071,0.01007531676441431,-0.06709346106152614,0.0,learning,5,0.049367124755180285,0.007017153315246105,-0.0001173880685883602,0.0,learning,False,True,blocked_noisy
39,1,MasteryGated,4,-0.9570722474456173,0.9008709782873704,0.05138144553806663,0.014088785621119442,0.03729265991694719,7,0.07854722351013561,0.013498191721737385,0.12207224997420286,0.0,learning,6,0.12136721203745514,0.012739867903292179,-0.03217966814605805,0.0,learning,11,0.4403099819817481,0.012829700484871864,0.012480029288504946,7.970162039113185e-07,learning,10,1.309432621787983,0.006596528459340334,-0.19662700954951573,0.0,learning,5,0.05138144553806663,0.001988191856071353,0.019414576141091974,0.0,learning,True,False,mastered
40,1,MasteryGated,1,-0.2265388536562769,0.2609524251341877,0.06371353210270421,0.05357427976389637,0.010139252338807837,7,0.10897268555677943,0.0163564532995224,0.09175380824683994,0.0,learning,6,0.06371353210270421,0.005655432119965553,0.03236170318036315,0.0,learning,11,0.41791593245497305,0.015914062038064003,0.01270110048823958,7.970162039113185e-07,learning,10,0.851869056261051,0.011254954151809216,0.17535185909757878,0.0,learning,6,0.014088785621119442,0.0151665722951293,0.03278331607511033,0.0,learning,True,False,mastered
41,1,MasteryGated,3,-0.7736516799071553,-0.5574448530531383,1.0585882705201903,0.9400833453396298,0.11850492518056055,7,0.08901698273416919,0.020197784528136253,0.025320821689874096,0.0,learning,7,0.05357427976389637,0.0082880649715662,0.04396222940850899,0.0,learning,11,0.41773218865294054,0.0094693498685956,0.009711796909047277,7.970162039113185e-07,learning,10,1.0585882705201903,0.006552072707563639,0.06012104750583891,0.0,learning,6,0.010269332799772936,0.004422114696353674,0.028369839678165747,0.0,learning,False,True,blocked_noisy
42,1,MasteryGated,3,0.8306165372306169,1.3710064174370777,0.9400833453396298,1.068654149028297,-0.12857080368866725,7,0.06288149139012482,0.017228543758392334,0.029439933952326178,0.0,learning,7,0.0737121406320667,0.015984410420060158,0.03394997417065378,0.0,learning,11,0.4130818520794741,0.002943939296528697,0.021636578135736773,7.970162039113185e-07,learning,11,0.9400833453396298,0.004859537351876497,0.4262954866134412,0.0,learning,6,0.023365333723143297,0.003143319394439459,0.026001791032036987,0.0,learning,False,True,blocked_noisy
43,1,MasteryGated,4,0.8938133329868148,0.6603986525050227,0.025380894493248894,0.02231759694360147,0.0030632975496474243,7,0.061018415836606915,0.021228335797786713,0.0175288076735287,0.0,learning,7,0.08008588317039261,0.017796555534005165,0.041281328867062525,0.0,learning,11,0.4328152896507846,0.002485373057425022,0.007494692330963504,7.970162039113185e-07,learning,12,1.068654149028297,0.0051911575719714165,0.240778472759686,0.0,learning,6,0.025380894493248894,0.00531597388908267,0.026000551044817737,0.0,learning,True,False,mastered
44,1,MasteryGated,2,-0.0020270953859702345,-0.057880561681212375,0.41913292707807126,0.43029155872516917,-0.011158631647097905,7,0.04910372300939469,0.0323055237531662,0.05986896254738474,0.0,learning,7,0.07276273349113194,0.014512555673718452,-0.009049201388427727,0.0,learning,11,0.41913292707807126,0.004825563635677099,-0.001216994623098211,7.970162039113185e-07,learning,12,1.2446346887529152,0.005106886848807335,-0.39276563249186414,0.0,learning,7,0.02231759694360147,0.002617639023810625,-0.008228811322482028,0.0,learning,False,False,learning
45,1,MasteryGated,0,0.12099288728479829,0.720993507387588,0.03285267586249486,0.12344352159185083,-0.09059084572935597,7,0.03285267586249486,0.05178859829902649,0.056164306871674334,0.0,learning,7,0.07547072688972242,0.014165922068059444,-0.02189644712582605,0.0,learning,12,0.43029155872516917,0.010133067145943642,-0.012559370072228626,7.970162039113185e-07,learning,12,1.0746362748541747,0.007742668967694044,-0.016048004333984345,0.0,learning,7,0.022680066186230086,0.0012809298932552338,-0.01241073338645715,0.0,learning,True,False,mastered
46,1,MasteryGated,2,-0.0020270953859702345,-0.08007470980096242,0.46556474553817034,0.5095056322236499,-0.04394088668547952,8,0.12344352159185083,0.06082090735435486,-0.060562030201726014,0.0,learning,7,0.06472329659914065,0.013285963796079159,0.008988844032926047,0.0,learning,12,0.46556474553817034,0.014621558599174023,-0.05248289345869622,7.970162039113185e-07,learning,12,0.9872926669447871,0.009607193060219288,-0.04720932160515734,0.0,learning,7,0.013235111625223011,0.005488523747771978,0.010130222097920286,0.0,learning,False,False,learning
47,1,MasteryGated,1,-0.2265388536562769,0.31925694067739485,0.058816060087300955,0.16001650758883712,-0.10120044750153617,8,0.3416297676612786,0.04031974449753761,-0.2806113518246717,0.0,learning,7,0.058816060087300955,0.01181910652667284,0.02126982308309166,0.0,learning,13,0.5095056322236499,0.006682179402559996,-0.07669034257286528,6.197103444713119e-05,learning,12,0.9724653174922318,0.009068364277482033,0.09618883153606528,0.0,learning,7,0.03997299377330406,0.01751961186528206,-0.014592099280055164,0.0,learning,True,False,mastered
48,1,MasteryGated,2,-0.4656168309974784,0.9182387329204061,0.43999245234215634,0.4410270007350099,-0.0010345483928535515,8,0.03709445157171833,0.054323822259902954,0.012009271437676355,0.0,learning,8,0.16001650758883712,0.01716672070324421,-0.08725377409770518,0.000849854133182021,learning,13,0.43999245234215634,0.006374459248036146,-0.020859525264085077,6.197103444713119e-05,learning,12,1.1758345552239025,0.009543130174279213,0.06880013352901271,0.0,learning,7,0.0332166129933999,0.011206922121345997,-0.010899016049798427,0.0,learning,False,False,learning
49,1,MasteryGated,4,0.25389599714510713,0.3458220190295872,0.05407423434400885,0.028680140026484092,0.025394094317524755,8,0.04344075210756005,0.05600341409444809,-0.010588076245065192,0.0,learning,8,0.15625267355625036,0.02105652540922165,-0.08078194666652794,0.000849854133182021,learning,14,0.4410270007350099,0.005042916163802147,-0.010735442009840723,6.197103444713119e-05,learning,12,1.1228244125870428,0.020849039778113365,-0.04818813773286812,0.0,learning,7,0.05407423434400885,0.007603807374835014,-0.03139416815777876,0.0,learning,True,False,mastered
50,1,MasteryGated,2,0.5571607362558242,-0.8854700319814778,0.42749304763199125,0.412137147726699,0.015355899905292236,8,0.04116543672288446,0.021736042574048042,0.08227808486896637,0.0,learning,8,0.06863143845836031,0.01535825151950121,-0.003908141859219658,0.000849854133182021,learning,14,0.42749304763199125,0.009402342140674591,0.03807169790617909,6.197103444713119e-05,learning,12,1.378779059575974,0.019928734749555588,-0.3914863926311868,0.0,learning,8,0.028680140026484092,0.003223242238163948,-0.015445028401261081,0.0,learning,False,False,learning
51,1,MasteryGated,1,0.24618758144386543,0.24690825215053877,0.06904052205338951,0.054607812089716504,0.014432709963673004,8,0.03690583367697257,0.015267095528542995,0.30472393398430603,0.0,learning,8,0.06904052205338951,0.017042260617017746,-0.010224461966088554,0.000849854133182021,learning,15,0.412137147726699,0.02262461744248867,0.09736848449695085,6.197103444713119e-05,learning,12,1.0188928208821875,0.026142364367842674,-0.046427503389955715,0.0,learning,8,0.02396084761933775,0.004422291647642851,0.016012146153966306,0.0,learning,True,False,mastered
52,1,MasteryGated,3,0.3288020823030655,-1.0089265497035214,0.8368469900526528,1.4755272092826812,-0.6386802192300284,8,0.07977028114177401,0.02363116666674614,-0.042675829570055675,0.0,learning,9,0.054607812089716504,0.016634780913591385,0.10540869549912062,0.000849854133182021,learning,15,0.4182009637152602,0.01993623375892639,0.021791488626896116,6.197103444713119e-05,learning,12,0.8368469900526528,0.02711169235408306,0.3389875651712496,0.0,learning,8,0.02104376586270557,0.006280879955738783,0.012172847130694327,0.0,learning,False,True,blocked_noisy
53,1,MasteryGated,3,-0.29329844370688263,-0.91961781526851,1.4755272092826812,1.2798515636168155,0.1956756456658657,8,0.03048084240946741,0.036787718534469604,0.012959909698092641,0.0,learning,9,0.07302536096484308,0.011779454536736012,0.08322731259140728,0.000849854133182021,learning,15,0.41468529316681146,0.01572471298277378,0.026341707568198425,6.197103444713119e-05,learning,13,1.4755272092826812,0.021372538059949875,-0.3527027966956384,0.0,learning,8,0.05269267433489172,0.012712661176919937,0.0013815600091171276,0.0,learning,False,True,blocked_noisy
54,1,MasteryGated,4,0.8897918203381747,0.6923816762689432,0.1350360277604323,0.04354937072995937,0.09148665703047293,8,0.11165523623427526,0.03988949954509735,-0.0704897995113908,0.0,learning,9,0.14622425952907117,0.017857806757092476,-0.07759282107071086,0.000849854133182021,learning,15,0.5029575988658245,0.011444739997386932,-0.07546455123383322,6.197103444713119e-05,learning,14,1.2798515636168155,0.027390651404857635,0.0989274959591584,0.0,learning,8,0.1350360277604323,0.005312344525009394,-0.10635588773394822,0.0,learning,True,False,mastered
